,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_en,abstract_en,keywords_en,keywords_nlp_en
8488,KT_GR,IK Lawine,IK_Lawine_,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Lawine||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Lawine_||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/WMS_Naturgefahrenkarte",WMS_Naturgefahrenkarte,IK_Lawine_,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Lawine_&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,nan,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,ENG,NA,0,IK avalanche,IK_Lawine_,In,into
8496,KT_GR,IK Einsturz/Absenkung permanent,IK_Einsturz_Absenkung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Einsturz/Absenkung permanent||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Einsturz_Absenkung||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Einsturz_Absenkung",IK_Einsturz_Absenkung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Einsturz_Absenkung&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Einsturz_Absenkung,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK collapse/lowering permanently,nan,In,into
8497,KT_GR,IK Sturz Restgefährdung,IK_Sturz_Restgefaehrdung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Sturz Restgefährdung||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Sturz_Restgefaehrdung||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Sturz_Restgefaehrdung",IK_Sturz_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Sturz_Restgefaehrdung&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Sturz_Restgefaehrdung,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK fall residual risk,nan,In,into
8498,KT_GR,IK Sturz T300,IK_Sturz_T300,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Sturz T300||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Sturz_T300||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Sturz_T300",IK_Sturz_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Sturz_T300&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Sturz_T300,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Fall T300,nan,In,into
8499,KT_GR,IK Sturz T100,IK_Sturz_T100,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Sturz T100||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Sturz_T100||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Sturz_T100",IK_Sturz_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Sturz_T100&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Sturz_T100,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Fall T100,nan,In,into
8500,KT_GR,IK Sturz T30,IK_Sturz_T30,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Sturz T30||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Sturz_T30||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Sturz_T30",IK_Sturz_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Sturz_T30&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Sturz_T30,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Fall T30,nan,In,into
8501,KT_GR,IK spontane Rutschung Restgefährdung,IK_Rutschung_Restgefaehrdung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK spontane Rutschung Restgefährdung||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Rutschung_Restgefaehrdung||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Rutschung_Restgefaehrdung",IK_Rutschung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Rutschung_Restgefaehrdung&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Rutschung_Restgefaehrdung,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK spontaneous slide residual risk,nan,In,into
8502,KT_GR,IK spontane Rutschung T300,IK_Rutschung_T300,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK spontane Rutschung T300||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Rutschung_T300||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Rutschung_T300",IK_Rutschung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Rutschung_T300&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Rutschung_T300,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK spontaneous slide T300,nan,In,into
8503,KT_GR,IK spontane Rutschung T100,IK_Rutschung_T100,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK spontane Rutschung T100||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Rutschung_T100||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Rutschung_T100",IK_Rutschung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Rutschung_T100&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Rutschung_T100,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK spontaneous slide T100,nan,In,into
8504,KT_GR,IK spontane Rutschung T30,IK_Rutschung_T30,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK spontane Rutschung T30||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Rutschung_T30||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Rutschung_T30",IK_Rutschung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Rutschung_T30&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Rutschung_T30,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK spontaneous slide T30,nan,In,into
8505,KT_GR,IK Rutschung permanent,IK_Rutschung_permanent,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Rutschung permanent||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Rutschung_permanent||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Rutschung_permanent",IK_Rutschung_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Rutschung_permanent&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Rutschung_permanent,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK slide permanently,nan,In,into
8506,KT_GR,IK Wasser Restgefährdung,IK_Wasser_Restgefaehrdung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Wasser Restgefährdung||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Wasser_Restgefaehrdung||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Wasser_Restgefaehrdung",IK_Wasser_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Wasser_Restgefaehrdung&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Wasser_Restgefaehrdung,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK water residual risk,nan,In,into
8507,KT_GR,IK Wasser T300,IK_Wasser_T300,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Wasser T300||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Wasser_T300||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Wasser_T300",IK_Wasser_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Wasser_T300&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Wasser_T300,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Water T300,nan,In,into
8508,KT_GR,IK Wasser T100,IK_Wasser_T100,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Wasser T100||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Wasser_T100||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Wasser_T100",IK_Wasser_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Wasser_T100&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Wasser_T100,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Water T100,nan,In,into
8509,KT_GR,IK Wasser T30,IK_Wasser_T30,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Wasser T30||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Wasser_T30||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Wasser_T30",IK_Wasser_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Wasser_T30&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Wasser_T30,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK Water T30,nan,In,into
8510,KT_GR,IK Lawine Restgefährdung,IK_Lawine_Restgefaehrdung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Lawine Restgefährdung||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Lawine_Restgefaehrdung||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Lawine_Restgefaehrdung",IK_Lawine_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Lawine_Restgefaehrdung&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Lawine_Restgefaehrdung,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,25,IK avalanche residual risk,nan,In,into
8511,KT_GR,IK Lawine T300,IK_Lawine_T300,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Lawine T300||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Lawine_T300||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Lawine_T300",IK_Lawine_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Lawine_T300&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Lawine_T300,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,ENG,NA,25,IK Lawine T300,nan,In,into
8512,KT_GR,IK Lawine T100,IK_Lawine_T100,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Lawine T100||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Lawine_T100||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Lawine_T100",IK_Lawine_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Lawine_T100&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Lawine_T100,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,ENG,NA,25,IK Lawine T100,nan,In,into
8513,KT_GR,IK Lawine T30,IK_Lawine_T30,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||IK Lawine T30||https://wms.geo.gr.ch/naturgefahrenkarte?||IK_Lawine_T30||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2,"KT_GR/Kanton Graubünden, Naturgefahren - Gefahrenkarte/IK_Lawine_T30",IK_Lawine_,nan,nan,https://wms.geo.gr.ch/naturgefahrenkarte?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=IK_Lawine_T30&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/naturgefahrenkarte,https://wms.geo.gr.ch/naturgefahrenkarte?request=GetMetadata&layer=IK_Lawine_T30,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,ENG,NA,25,IK Lawine T30,nan,In,into
8527,KT_GR,"Kanton Graubünden, Nutzungsplanung - Kantonaler Darstellungsdienst",WMS_Nutzungsplanung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kanton Graubünden, Nutzungsplanung - Kantonaler Darstellungsdienst||https://wms.geo.gr.ch/nutzungsplanung?||WMS_Nutzungsplanung||1.3.0&E=2763232.350313301&N=1165410.9531879427&zoom=2","KT_GR/Kanton Graubünden, Nutzungsplanung - Kantonaler Darstellungsdienst/WMS_Nutzungsplanung",WMS_Nutzungsplanung,nan,infoMapAccessService,nan,nan,https://wms.geo.gr.ch/nutzungsplanung,nan,nan,WMS,2.0,46.62,9.57,8.501143 46.1696 10.63644 47.071945,,summary,DEU,NA,25,"Canton of Graubünden, usage planning - cantonal presentation service",nan,InfomapaccessService,into
8590,KT_GR,"Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst",Nutzungsplanung_Kommunaler_Darstellungsdienst,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst||https://wms.geo.gr.ch/nutzungsplanung_kommunal?||Nutzungsplanung_Kommunaler_Darstellungsdienst||1.3.0&E=2763232.350313301&N=1165410.9531879427&zoom=2","KT_GR/Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst/Nutzungsplanung_Kommunaler_Darstellungsdienst",Nutzungsplanung_Kommunaler_Darstellungsdienst,nan,infoMapAccessService,nan,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal,nan,nan,WMS,2.0,46.62,9.57,8.501143 46.1696 10.63644 47.071945,,summary,DEU,NA,25,"Canton of Graubünden, usage planning - municipal presentation service",nan,InfomapaccessService,into
8591,KT_GR,Zusatzinformationen zur Nutzungsplanung,Zusatzinformationen_Nutzungsplanung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zusatzinformationen zur Nutzungsplanung||https://wms.geo.gr.ch/nutzungsplanung_kommunal?||Zusatzinformationen_Nutzungsplanung||1.3.0&E=2764028.3608090756&N=1164320.56614996&zoom=2,"KT_GR/Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst/Nutzungsplanung_Kommunaler_Darstellungsdienst",Nutzungsplanung_Kommunaler_Darstellungsdienst,nan,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Laufende_Arbeiten_Revisionen&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal,nan,nan,WMS,2.0,46.61,9.58,8.64087 46.141992 10.516678 47.077865,,summary,DEU,NA,0,Additional information for usage planning,nan,In,into
8597,KT_GR,Laufende Arbeiten / Revisionen,Laufende_Arbeiten_Revisionen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Laufende Arbeiten / Revisionen||https://wms.geo.gr.ch/nutzungsplanung_kommunal?||Laufende_Arbeiten_Revisionen||1.3.0&E=2766998.8481601304&N=1167738.67645763&zoom=3,"KT_GR/Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst/Laufende_Arbeiten_Revisionen",Zusatzinformationen_Nutzungsplanung,nan,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Laufende_Arbeiten_Revisionen&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal,nan,nan,WMS,3.0,46.64,9.62,8.742142 46.201729 10.49536 47.076454,,summary,DEU,NA,0,Ongoing work / revisions,nan,into,into
8598,KT_GR,Legende und Metadaten zu Operat,Legende_Metadaten_Operat,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Legende und Metadaten zu Operat||https://wms.geo.gr.ch/nutzungsplanung_kommunal?||Legende_Metadaten_Operat||1.3.0&E=2764028.3608090756&N=1164320.56614996&zoom=2,"KT_GR/Kanton Graubünden, Nutzungsplanung - Kommunaler Darstellungsdienst/Legende_Metadaten_Operat",Zusatzinformationen_Nutzungsplanung,nan,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Legende_Metadaten_Operat&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanung_kommunal,nan,nan,WMS,2.0,46.61,9.58,8.64087 46.141992 10.516678 47.077865,,summary,DEU,NA,0,Legend and metadata to Operat,nan,In,into
8655,KT_GR,"Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung",WMS_Nutzungsplanungsstand,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung||https://wms.geo.gr.ch/nutzungsplanungsstand?||WMS_Nutzungsplanungsstand||1.3.0&E=2764028.3608090756&N=1164320.56614996&zoom=2","KT_GR/Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung/WMS_Nutzungsplanungsstand",WMS_Nutzungsplanungsstand,nan,infoMapAccessService,nan,nan,https://wms.geo.gr.ch/nutzungsplanungsstand,nan,nan,WMS,2.0,46.61,9.58,8.583549 46.041155 10.578357 47.177887,,summary,DEU,NA,25,"Canton of Graubünden, usage planning - Stand of digitization",nan,InfomapaccessService,into
8656,KT_GR,Zusatzinformationen zur Nutzungsplanung,Zusatzinformationen_Nutzungsplanung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zusatzinformationen zur Nutzungsplanung||https://wms.geo.gr.ch/nutzungsplanungsstand?||Zusatzinformationen_Nutzungsplanung||1.3.0&E=2764028.3608090756&N=1164320.56614996&zoom=2,"KT_GR/Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung/WMS_Nutzungsplanungsstand",WMS_Nutzungsplanungsstand,nan,nan,https://wms.geo.gr.ch/nutzungsplanungsstand?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Laufende_Arbeiten_Revisionen&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanungsstand,nan,nan,WMS,2.0,46.61,9.58,8.64087 46.141992 10.516678 47.077865,,summary,DEU,NA,0,Additional information for usage planning,nan,In,into
8657,KT_GR,Laufende Arbeiten / Revisionen,Laufende_Arbeiten_Revisionen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Laufende Arbeiten / Revisionen||https://wms.geo.gr.ch/nutzungsplanungsstand?||Laufende_Arbeiten_Revisionen||1.3.0&E=2766998.8481601304&N=1167738.67645763&zoom=3,"KT_GR/Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung/Laufende_Arbeiten_Revisionen",Zusatzinformationen_Nutzungsplanung,nan,nan,https://wms.geo.gr.ch/nutzungsplanungsstand?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Laufende_Arbeiten_Revisionen&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanungsstand,nan,nan,WMS,3.0,46.64,9.62,8.742142 46.201729 10.49536 47.076454,,summary,DEU,NA,0,Ongoing work / revisions,nan,In,into
8658,KT_GR,Legende und Metadaten zu Operat,Legende_Metadaten_Operat,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Legende und Metadaten zu Operat||https://wms.geo.gr.ch/nutzungsplanungsstand?||Legende_Metadaten_Operat||1.3.0&E=2764028.3608090756&N=1164320.56614996&zoom=2,"KT_GR/Kanton Graubünden, Nutzungsplanung - Stand der Digitalisierung/Legende_Metadaten_Operat",Zusatzinformationen_Nutzungsplanung,nan,nan,https://wms.geo.gr.ch/nutzungsplanungsstand?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetLegendGraphic&LAYER=Legende_Metadaten_Operat&FORMAT=image/png&STYLE=default&SLD_VERSION=1.1.0,nan,https://wms.geo.gr.ch/nutzungsplanungsstand,nan,nan,WMS,2.0,46.61,9.58,8.64087 46.141992 10.516678 47.077865,,summary,DEU,NA,0,Legend and metadata to Operat,nan,In,into
8696,KT_GR,"Kanton Graubünden, Risikokataster gemäss Störfallverordnung",WMS_Risikokataster,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kanton Graubünden, Risikokataster gemäss Störfallverordnung||https://wms.geo.gr.ch/risikokataster?||WMS_Risikokataster||1.3.0&E=2763876.65070815&N=1169876.797529177&zoom=2","KT_GR/Kanton Graubünden, Risikokataster gemäss Störfallverordnung/WMS_Risikokataster",WMS_Risikokataster,WMS_Risikokataster,nan,https://wms.geo.gr.ch/risikokataster?version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=Bauzonen_Graubuenden&format=image/png&STYLE=default,nan,https://wms.geo.gr.ch/risikokataster,nan,nan,WMS,2.0,46.66,9.58,8.614974 45.99384 10.547297 47.323947,,summary,DEU,NA,0,"Canton of Graubünden, risk button according to the accident regulation",WMS risk loader,In,into
